bill_id,date,chamber,sequence,action
1769931,2023-11-13,Senate,13,"First consideration"
1769931,2023-11-14,Senate,14,"Second consideration"
1769931,2024-02-05,Senate,15,"Laid on the table"
1769931,2024-10-07,Senate,16,"Removed from table"
1769931,2024-10-07,Senate,17,"Re-committed to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1769931,2024-10-08,Senate,18,"Re-reported as amended"
1769931,2024-10-21,Senate,19,"Re-referred to APPROPRIATIONS"
1769931,2024-10-22,Senate,20,"Re-reported as committed"
1770010,2023-06-05,Senate,1,"Referred to FINANCE"
1770010,2023-06-07,Senate,2,"Reported as committed"
1770010,2023-06-07,Senate,3,"First consideration"
1770010,2023-06-19,Senate,4,"Second consideration"
1770010,2023-06-19,Senate,5,"Re-referred to APPROPRIATIONS"
1770010,2023-08-30,Senate,6,"Re-reported as amended"
1770010,2023-08-30,Senate,7,"Third consideration and final passage (28-19)"
1770010,2023-08-30,House,8,"In the House"
1770010,2023-09-25,House,9,"Referred to EDUCATION"
1770018,2023-06-05,House,1,"Referred to EDUCATION"
1770028,2023-06-05,House,1,"Referred to APPROPRIATIONS"
1770038,2023-06-05,House,1,"Referred to EDUCATION"
1770046,2023-06-05,Senate,1,"Referred to FINANCE"
1770046,2023-06-07,Senate,2,"Reported as committed"
1770046,2023-06-07,Senate,3,"First consideration"
1770046,2023-06-19,Senate,4,"Second consideration"
1770046,2023-06-19,Senate,5,"Re-referred to APPROPRIATIONS"
1770055,2023-06-05,House,1,"Referred to HEALTH"
1770064,2023-06-05,House,1,"Referred to INSURANCE"
1770069,2023-06-05,House,1,"Referred to EDUCATION"
1770076,2023-06-05,House,1,"Referred to LOCAL GOVERNMENT"
1770083,2023-06-05,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1770083,2023-06-13,House,2,"Reported as amended"
1770083,2023-06-13,House,3,"First consideration"
1770083,2023-06-13,House,4,"Re-committed to RULES"
1770083,2023-06-26,House,5,"Re-reported as committed"
1770083,2023-06-26,House,6,"Second consideration"
1770083,2023-06-26,House,7,"Re-committed to APPROPRIATIONS"
1770083,2023-06-27,House,8,"Re-reported as committed"
1770083,2023-06-27,House,9,"Third consideration and final passage (128-75)"
1770083,2023-06-27,Senate,10,"In the Senate"
1770083,2023-07-06,Senate,11,"Referred to URBAN AFFAIRS AND HOUSING"
1770088,2023-06-05,House,1,"Referred to STATE GOVERNMENT"
1770093,2023-06-05,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770098,2023-06-05,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1770109,2023-06-05,House,1,"Referred to LABOR AND INDUSTRY"
1770116,2023-06-05,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770124,2023-06-05,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1770128,2023-06-05,Senate,1,"Referred to EDUCATION"
1770128,2023-06-19,Senate,2,"Reported as committed"
1770128,2023-06-19,Senate,3,"First consideration"
1770128,2023-06-26,Senate,4,"Second consideration, with amendments"
1770128,2023-06-26,Senate,5,"Re-referred to APPROPRIATIONS"
1770128,2023-06-27,Senate,6,"Re-reported as committed"
1770128,2023-06-28,Senate,7,"Third consideration and final passage (46-4)"
1770128,2023-06-28,House,8,"In the House"
1770128,2023-06-28,House,9,"Referred to EDUCATION"
1770135,2023-06-05,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1770144,2023-06-05,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770150,2023-06-05,House,1,"Referred to JUDICIARY"
1770159,2023-06-05,House,1,"Referred to JUDICIARY"
1770164,2023-06-05,Senate,1,"Referred to TRANSPORTATION"
1770164,2023-06-07,Senate,2,"Reported as committed"
1770164,2023-06-07,Senate,3,"First consideration"
1770164,2023-06-19,Senate,4,"Second consideration, *opening vote* June 19, 2023 (50-0)"
1770164,2023-06-20,Senate,5,"Third consideration and final passage (50-0)"
1770164,2023-06-20,House,6,"In the House"
1770164,2023-06-21,House,7,"Referred to TRANSPORTATION"
1770171,2023-06-05,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770240,2023-06-06,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770253,2023-06-06,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1770276,2023-06-06,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1770280,2023-06-06,House,1,"Referred to HEALTH"
1770280,2023-09-27,House,2,"Reported as amended"
1770280,2023-12-11,House,3,"Laid on the table (Pursuant to House Rule 71)"
1770287,2023-06-06,Senate,1,"Referred to LABOR AND INDUSTRY"
1770293,2023-06-06,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1770300,2023-06-06,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1770300,2023-06-26,House,2,"Reported as committed"
1770300,2023-06-26,House,3,"First consideration"
1770300,2023-06-26,House,4,"Re-committed to RULES"
1770300,2023-09-22,House,5,"Re-reported as committed"
1770300,2023-09-22,House,6,"Laid on the table"
1770300,2023-09-22,House,7,"Removed from table"
1770300,2023-09-22,House,8,"Re-committed to RULES"
1770306,2023-06-06,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1770306,2023-06-14,House,2,"Reported with request to re-refer to PROFESSIONAL LICENSURE"
1770306,2023-06-14,House,3,"Re-referred to PROFESSIONAL LICENSURE"
1770314,2023-06-06,Senate,1,"Referred to JUDICIARY"
1770319,2023-06-06,House,1,"Referred to TRANSPORTATION"
1770326,2023-06-06,Senate,1,"Referred to EDUCATION"
1770332,2023-06-06,Senate,1,"Referred to JUDICIARY"
1770340,2023-06-06,Senate,1,"Referred to LOCAL GOVERNMENT"
1770340,2023-06-21,Senate,2,"Reported as committed"
1770340,2023-06-21,Senate,3,"First consideration"
1770340,2023-06-22,Senate,4,"Second consideration"
1770340,2023-06-22,Senate,5,"Re-referred to APPROPRIATIONS"
1770340,2023-06-27,Senate,6,"Re-reported as committed"
1770340,2023-06-28,Senate,7,"Third consideration and final passage (50-0)"
1770340,2023-06-28,House,8,"In the House"
1770340,2023-06-28,House,9,"Referred to LOCAL GOVERNMENT"
1770340,2023-11-15,House,10,"Reported as committed"
1770340,2023-11-15,House,11,"First consideration"
1770340,2023-11-15,House,12,"Laid on the table"
1770340,2024-03-18,House,13,"Removed from table"
1770340,2024-03-19,House,14,"Second consideration"
1770340,2024-03-19,House,15,"Re-referred to APPROPRIATIONS"
1770340,2024-03-20,House,16,"Re-reported as committed"
1770340,2024-03-20,House,17,"Third consideration and final passage (199-2)"
1770340,2024-04-08,House,18,"Signed in Senate"
1770340,2024-03-20,House,19,"Signed in House"
1770340,2024-04-09,House,20,"Presented to the Governor"
1770340,2024-04-15,House,21,"Approved by the Governor"
1770340,2024-04-15,House,22,"Act No. 10 of 2024"
1770347,2023-06-06,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1770347,2023-10-24,Senate,2,"Reported as committed"
1770347,2023-10-24,Senate,3,"First consideration"
1770347,2023-11-14,Senate,4,"Second consideration"
1770347,2023-11-14,Senate,5,"Re-referred to APPROPRIATIONS"
1770354,2023-06-06,Senate,1,"Referred to JUDICIARY"
1770354,2023-06-27,Senate,2,"Reported as amended"
1770354,2023-06-27,Senate,3,"First consideration"
1770354,2023-06-28,Senate,4,"Second consideration"
1770354,2023-06-28,Senate,5,"Re-referred to APPROPRIATIONS"
1770354,2023-06-28,Senate,6,"Re-reported as committed"
1770354,2023-06-29,Senate,7,"Third consideration and final passage (50-0)"
1770354,2023-06-29,House,8,"In the House"
1770354,2023-06-30,House,9,"Referred to JUDICIARY"
1770354,2023-12-10,House,10,"Reported as amended"
1770354,2023-12-10,House,11,"First consideration"
1770354,2023-12-10,House,12,"Laid on the table"
1770354,2023-12-11,House,13,"Removed from table"
1770354,2023-12-12,House,14,"Second consideration"
1770354,2023-12-12,House,15,"Re-referred to APPROPRIATIONS"
1770354,2023-12-13,House,16,"Re-reported as committed"
1770354,2023-12-13,House,17,"Third consideration and final passage (203-0)"
1770354,2023-12-13,Senate,18,"In the Senate"
1770354,2023-12-13,Senate,19,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1770354,2023-12-13,Senate,20,"Re-reported on concurrence, as committed"
1770354,2023-12-13,Senate,21,"Senate concurred in House amendments (50-0)"
1770354,2023-12-13,Senate,22,"Signed in Senate"
1770354,2023-12-13,Senate,23,"Signed in House"
1770354,2023-12-14,Senate,24,"Presented to the Governor"
1770354,2023-12-14,Senate,25,"Approved by the Governor"
1770354,2023-12-14,Senate,26,"Act No. 39 of 2023"
1770357,2023-06-06,Senate,1,"Referred to JUDICIARY"
1770365,2023-06-06,House,1,"Referred to PROFESSIONAL LICENSURE"
1770365,2023-10-03,House,2,"Reported with request to re-refer to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1770365,2023-10-03,House,3,"Re-referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1770372,2023-06-06,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1770379,2023-06-06,House,1,"Referred to EDUCATION"
1770379,2023-06-13,House,2,"Reported as amended"
1770379,2023-06-13,House,3,"First consideration"
1770379,2023-06-13,House,4,"Re-committed to RULES"
1770379,2023-06-21,House,5,"Re-reported as committed"
1770379,2023-06-21,House,6,"Second consideration, with amendments"
1770379,2023-06-21,House,7,"Re-committed to APPROPRIATIONS"
1770379,2023-06-22,House,8,"Re-reported as committed"
1770379,2023-06-22,House,9,"Third consideration and final passage (141-62)"
1770379,2023-06-22,Senate,10,"In the Senate"
1770379,2023-06-30,Senate,11,"Referred to EDUCATION"
1770385,2023-06-06,Senate,1,"Referred to LOCAL GOVERNMENT"
1770385,2023-06-21,Senate,2,"Reported as amended"
1770385,2023-06-21,Senate,3,"First consideration"
1770385,2023-06-22,Senate,4,"Second consideration"
1770385,2023-06-22,Senate,5,"Re-referred to APPROPRIATIONS"
1770388,2023-06-06,House,1,"Referred to HUMAN SERVICES"
1770549,2023-06-07,House,1,"Referred to HUMAN SERVICES"
1770563,2023-06-07,House,1,"Referred to LABOR AND INDUSTRY"
1770563,2023-06-13,House,2,"Reported as committed"
1770563,2023-06-13,House,3,"First consideration"
1770563,2023-06-13,House,4,"Re-committed to RULES"
1770563,2023-06-26,House,5,"Re-reported as committed"
1770563,2023-06-26,House,6,"Second consideration, with amendments"
1770563,2023-06-26,House,7,"Re-committed to APPROPRIATIONS"
1770563,2023-06-27,House,8,"Re-reported as committed"
1770563,2023-06-27,House,9,"Third consideration and final passage (163-40)"
1770563,2023-06-27,Senate,10,"In the Senate"
1770563,2023-07-06,Senate,11,"Referred to LABOR AND INDUSTRY"
1770563,2024-06-05,Senate,12,"Reported as committed"
1770563,2024-06-05,Senate,13,"First consideration"
1770563,2024-06-10,Senate,14,"Second consideration"
1770563,2024-06-10,Senate,15,"Re-referred to APPROPRIATIONS"
1770563,2024-06-10,Senate,16,"Re-reported as committed"
1770563,2024-06-10,Senate,17,"Re-referred to RULES AND EXECUTIVE NOMINATIONS"
1770563,2024-06-11,Senate,18,"Re-reported as amended"
1770563,2024-06-12,Senate,19,"Third consideration and final passage (47-1)"
1770563,2024-06-12,House,20,"In the House"
1770563,2024-06-12,House,21,"Referred to RULES"
1770563,2024-06-24,House,22,"Re-reported as committed"
1770563,2024-06-24,House,23,"House concurred in Senate amendments (154-48)"
1770563,2024-06-24,House,24,"Signed in House"
1770563,2024-06-25,House,25,"Signed in Senate"
1770563,2024-06-25,House,26,"Presented to the Governor"
1770563,2024-06-28,House,27,"Approved by the Governor"
1770563,2024-06-28,House,28,"Act No. 30 of 2024"
1770575,2023-06-07,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1770587,2023-06-07,House,1,"Referred to STATE GOVERNMENT"
1770587,2023-06-28,House,2,"Reported as amended"
1770587,2023-06-28,House,3,"First consideration"
1770587,2023-06-28,House,4,"Re-committed to RULES"
1770587,2023-09-22,House,5,"Re-reported as committed"
1770587,2023-09-22,House,6,"Laid on the table"
1770587,2023-09-22,House,7,"Removed from table"
1770587,2023-09-22,House,8,"Re-committed to RULES"
1770597,2023-06-07,House,1,"Referred to EDUCATION"
1770621,2023-06-07,House,1,"Referred to FINANCE"
1770648,2023-06-07,House,1,"Referred to TRANSPORTATION"
1770648,2023-06-20,House,2,"Reported as amended"
1770648,2023-06-20,House,3,"First consideration"
1770648,2023-06-20,House,4,"Re-committed to RULES"
1770648,2023-09-22,House,5,"Re-reported as committed"
1770648,2023-09-22,House,6,"Laid on the table"
1770648,2023-09-22,House,7,"Removed from table"
1770648,2023-09-27,House,8,"Second consideration"
1770648,2023-09-27,House,9,"Re-committed to APPROPRIATIONS"
1770648,2023-10-02,House,10,"Re-reported as committed"
1770648,2023-10-02,House,11,"Third consideration and final passage (160-43)"
1770648,2023-10-02,Senate,12,"In the Senate"
1770648,2023-10-13,Senate,13,"Referred to TRANSPORTATION"
1770648,2024-07-01,Senate,14,"Reported as committed"
1770648,2024-07-01,Senate,15,"First consideration"
1770648,2024-07-02,Senate,16,"Second consideration"
1770648,2024-07-02,Senate,17,"Re-committed to TRANSPORTATION"
1770678,2023-06-07,House,1,"Referred to RULES"
1770683,2023-06-07,House,1,"Referred to FINANCE"
1770687,2023-06-07,House,1,"Referred to EDUCATION"
1770691,2023-06-07,House,1,"Referred to STATE GOVERNMENT"
1770695,2023-06-09,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1770700,2023-06-07,House,1,"Referred to STATE GOVERNMENT"
1770705,2023-06-07,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1770709,2023-06-07,House,1,"Referred to TRANSPORTATION"
1770713,2023-06-07,House,1,"Referred to HUMAN SERVICES"
1770716,2023-06-09,House,1,"Referred to INSURANCE"
1770718,2023-06-07,House,1,"Referred to HEALTH"
1770718,2023-06-14,House,2,"Reported as committed"
1770718,2023-06-14,House,3,"First consideration"
1770718,2023-06-14,House,4,"Re-committed to RULES"
1770718,2023-06-29,House,5,"Re-reported as committed"
1770718,2023-06-29,House,6,"Second consideration, with amendments"
1770718,2023-06-29,House,7,"Re-committed to APPROPRIATIONS"
1770718,2023-07-06,House,8,"Re-reported as committed"
1770718,2023-07-06,House,9,"Third consideration and final passage (193-10)"
1770718,2023-07-06,Senate,10,"In the Senate"
1770718,2023-07-17,Senate,11,"Referred to HEALTH AND HUMAN SERVICES"
1770718,2023-10-03,Senate,12,"Reported as committed"
1770718,2023-10-03,Senate,13,"First consideration"
1770718,2023-10-04,Senate,14,"Re-referred to RULES AND EXECUTIVE NOMINATIONS"
1770718,2023-10-16,Senate,15,"Re-reported as amended"
1770718,2023-10-16,Senate,16,"Second consideration"
1770718,2023-10-16,Senate,17,"Re-referred to APPROPRIATIONS"
1770718,2023-10-17,Senate,18,"Re-reported as committed"
1770718,2023-10-17,Senate,19,"Amended on third consideration"
1770718,2023-10-17,Senate,20,"Third consideration and final passage (49-0)"
1770718,2023-10-17,House,21,"In the House"
1770718,2023-10-18,House,22,"Referred to RULES"
1770718,2023-10-18,House,23,"Re-reported on concurrence, as amended"
1770718,2023-10-18,House,24,"House concurred in Senate amendments (199-4)"
1770718,2023-10-18,House,25,"Signed in House"
1770718,2023-10-18,House,26,"Signed in Senate"
1770718,2023-10-18,House,27,"Presented to the Governor"
1770718,2023-10-23,House,28,"Approved by the Governor"
1770718,2023-10-23,House,29,"Act No. 15 of 2023"
1770721,2023-06-07,House,1,"Referred to STATE GOVERNMENT"
1770775,2023-06-07,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1770775,2023-10-31,House,2,"Reported as amended"
1770775,2023-10-31,House,3,"First consideration"
1770775,2023-10-31,House,4,"Laid on the table"
1770790,2023-06-09,House,1,"Referred to HEALTH"
1770801,2023-06-12,House,1,"Referred to JUDICIARY"
1770809,2023-06-09,House,1,"Referred to HEALTH"
1770821,2023-06-09,House,1,"Referred to HEALTH"
1770821,2023-09-27,House,2,"Reported as committed"
1770821,2023-10-04,House,3,"Adopted (202-1)"
1770833,2023-06-08,House,1,"Referred to LABOR AND INDUSTRY"
1770833,2023-06-13,House,2,"Reported as committed"
1770833,2023-06-13,House,3,"First consideration"
1770833,2023-06-13,House,4,"Re-committed to RULES"
1770833,2023-06-27,House,5,"Re-reported as committed"
1770833,2023-06-27,House,6,"Second consideration"
1770833,2023-06-27,House,7,"Re-committed to APPROPRIATIONS"
1770833,2023-06-28,House,8,"Re-reported as committed"
1770833,2023-06-28,House,9,"Third consideration and final passage (180-23)"
1770833,2023-06-28,Senate,10,"In the Senate"
1770833,2023-07-06,Senate,11,"Referred to LABOR AND INDUSTRY"
1770833,2023-10-04,Senate,12,"Reported as committed"
1770833,2023-10-04,Senate,13,"First consideration"
1770833,2023-10-17,Senate,14,"Second consideration"
1770833,2023-10-17,Senate,15,"Re-referred to APPROPRIATIONS"
1770843,2023-06-12,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1770857,2023-06-09,House,1,"Referred to PROFESSIONAL LICENSURE"
1770864,2023-06-09,House,1,"Referred to STATE GOVERNMENT"
1770880,2023-06-09,House,1,"Referred to LABOR AND INDUSTRY"
1770892,2023-06-09,House,1,"Referred to JUDICIARY"
1770902,2023-06-09,House,1,"Referred to JUDICIARY"
1770915,2023-06-09,House,1,"Referred to JUDICIARY"
1770925,2023-06-09,House,1,"Referred to JUDICIARY"
1770935,2023-06-09,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1770947,2023-06-09,House,1,"Referred to HEALTH"
1770959,2023-06-09,House,1,"Referred to STATE GOVERNMENT"
1770968,2023-06-09,House,1,"Referred to TRANSPORTATION"
1770968,2024-06-10,House,2,"Reported as committed"
1770968,2024-06-10,House,3,"First consideration"
1770968,2024-06-10,House,4,"Re-committed to RULES"
1770968,2024-09-23,House,5,"Re-reported as committed"
1770968,2024-09-23,House,6,"Laid on the table"
1770978,2023-06-12,House,1,"Referred to TRANSPORTATION"
1770983,2023-06-12,House,1,"Referred to JUDICIARY"
1770994,2023-06-12,House,1,"Referred to TRANSPORTATION"
1771003,2023-06-08,Senate,1,"Referred to LAW AND JUSTICE"
1771003,2023-06-21,Senate,2,"Reported as committed"
1771003,2023-06-21,Senate,3,"First consideration"
1771003,2023-06-22,Senate,4,"Second consideration"
1771003,2023-06-26,Senate,5,"Re-referred to APPROPRIATIONS"
1771003,2023-09-18,Senate,6,"Re-reported as committed"
1771003,2023-09-19,Senate,7,"Amended on third consideration (46-0)"
1771003,2023-09-20,Senate,8,"Third consideration and final passage (44-3)"
1771003,2023-09-20,House,9,"In the House"
1771003,2023-09-21,House,10,"Referred to HEALTH"
1771003,2023-10-30,House,11,"Reported as amended"
