bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1771120,1348011,2023-06-28,House,"House Judiciary: Report Bill As Committed",12,9,0,0,21
1771120,1414837,2024-03-25,House,"House Floor: HB 1371 PN 1525, 2023 A3769",102,99,0,1,202
1771120,1414838,2024-03-25,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1771120,1415617,2024-03-26,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1771240,1345462,2023-06-20,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1771240,1348254,2023-06-28,House,"House Floor: HR 149 PN 1547",202,1,0,0,203
1771241,1347401,2023-06-26,House,"House Veterans Affairs And Emergency Preparedness: Report Bill As Committed",21,0,0,0,21
1771241,1349864,2023-07-07,House,"House Floor: HR 147 PN 1545",203,0,0,0,203
1771243,1467633,2024-09-25,House,"House Local Government: Report Bill As Committed",21,4,0,0,25
1771243,1467634,2024-09-25,House,"House Local Government: Adopt Amendment A05652",11,14,0,0,25
1771243,1468259,2024-10-07,House,"House Floor: HB 1379 PN 1539, 2023 A5727",202,0,0,1,203
1771243,1468260,2024-10-07,House,"House Floor: HB 1379 PN 1539, 2023 A5600",135,67,0,1,203
1771243,1468261,2024-10-07,House,"House Floor: HB 1379 PN 1539, MOTION TO TABLE AMENDMENTS",102,100,0,1,203
1771243,1468380,2024-10-08,House,"House Appropriations: Re-report Bill As Committed",25,12,0,0,37
1771243,1468783,2024-10-21,House,"House Appropriations: Adopt Amendment A05938",22,15,0,0,37
1771243,1468784,2024-10-21,House,"House Appropriations: Re-report Bill As Amended",25,12,0,0,37
1771243,1468830,2024-10-22,House,"House Floor: HB 1379 PN 3780, FINAL PASSAGE",135,67,0,1,203
1771244,1343375,2023-06-13,House,"House Labor And Industry: Report Bill As Committed",12,9,0,0,21
1771244,1343914,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1771244,1344001,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A975",101,102,0,0,203
1771244,1344002,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A977",100,103,0,0,203
1771244,1344003,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A980",101,102,0,0,203
1771244,1344004,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A987",100,103,0,0,203
1771244,1344005,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A989",92,111,0,0,203
1771244,1344006,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A991",101,102,0,0,203
1771244,1344007,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A992",98,105,0,0,203
1771244,1344008,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A1004",89,114,0,0,203
1771244,1344009,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A1022",42,161,0,0,203
1771244,1344010,2023-06-14,House,"House Floor: HB 1500 PN 1534, 2023 A1029, MOTION TO SUSPEND RULES",101,102,0,0,203
1771244,1345319,2023-06-20,House,"House Appropriations: Adopt Amendment A01027",22,15,0,0,37
1771244,1345320,2023-06-20,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1771244,1345479,2023-06-20,House,"House Floor: HB 1500 PN 1615, FINAL PASSAGE",103,100,0,0,203
1771245,1345223,2023-06-20,House,"House Agriculture And Rural Affairs: Report Bill As Committed",20,0,1,0,21
1771245,1349681,2023-07-06,House,"House Floor: HR 148 PN 1546",202,1,0,0,203
1771246,1355513,2023-10-03,House,"House Consumer Protection, Technology And Utilities: Report Bill As Committed",25,0,0,0,25
1771246,1356070,2023-10-16,House,"House Floor: HB 1378 PN 1538, FINAL PASSAGE",193,10,0,0,203
1771246,1356071,2023-10-16,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771248,1355252,2023-09-27,House,"House Judiciary: Adopt Amendment A02090",24,0,1,0,25
1771248,1355253,2023-09-27,House,"House Judiciary: Report Bill As Amended",14,11,0,0,25
1771379,1345950,2023-06-21,Senate,"Senate Local Government: Reported as Committed",11,0,0,0,11
1771379,1347766,2023-06-27,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771379,1349026,2023-06-30,Senate,"Senate Floor: SB 765 PN 863, Final Passage",50,0,0,0,50
1771379,1461171,2024-06-26,House,"House Local Government: Report Bill As Committed",25,0,0,0,25
1771379,1468152,2024-10-07,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771379,1468269,2024-10-07,House,"House Floor: SB 765 PN 863, FINAL PASSAGE",119,83,0,1,203
1771385,1388505,2024-02-20,House,"House Housing And Community Development: Report Bill As Amended",25,0,0,0,25
1771385,1388506,2024-02-20,House,"House Housing And Community Development: Adopt Amendment A03445",25,0,0,0,25
1771390,1356185,2023-10-18,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1771390,1410963,2024-03-19,House,"House Floor: HB 1399 PN 1567, 2023 A3469, MOTION TO APPEAL RULING OF THE CHAIR",102,99,0,1,202
1771390,1410964,2024-03-19,House,"House Floor: HB 1399 PN 1567, 2023 A3476, MOTION TO APPEAL RULING OF THE CHAIR",102,99,0,1,202
1771390,1412198,2024-03-20,House,"House Floor: HB 1399 PN 1567, FINAL PASSAGE",201,0,0,1,202
1771390,1412199,2024-03-20,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771393,1345215,2023-06-20,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1771393,1348607,2023-06-29,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1771393,1349699,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1311",101,102,0,0,203
1771393,1349700,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1424",102,101,0,0,203
1771393,1349701,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1431",102,101,0,0,203
1771393,1349702,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1432",101,102,0,0,203
1771393,1349703,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1448",102,101,0,0,203
1771393,1349704,2023-07-06,House,"House Floor: HB 1394 PN 1556, 2023 A1676",102,101,0,0,203
1771393,1349860,2023-07-07,House,"House Floor: HB 1394 PN 1827, FINAL PASSAGE",182,21,0,0,203
1771393,1349861,2023-07-07,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1771408,1446165,2024-05-21,House,"House Housing And Community Development: Report Bill As Amended",25,0,1,0,26
1771408,1446166,2024-05-21,House,"House Housing And Community Development: Adopt Amendment A04444",25,0,1,0,26
1771415,1345231,2023-06-20,House,"House Agriculture And Rural Affairs: Report Bill As Committed",20,0,1,0,21
1771415,1348522,2023-06-28,House,"House Floor: HR 151 PN 1561",202,1,0,0,203
1771426,1357424,2023-11-13,House,"House Judiciary: Report Bill As Committed",14,11,0,0,25
1771426,1362280,2023-12-11,House,"House Floor: HB 1410 PN 1578, 2023 A2970",101,102,0,0,203
1771426,1362281,2023-12-11,House,"House Floor: HB 1410 PN 1578, 2023 A2971",101,102,0,0,203
1771426,1362282,2023-12-11,House,"House Floor: HB 1410 PN 1578, 2023 A2972",101,102,0,0,203
1771426,1362283,2023-12-11,House,"House Floor: HB 1410 PN 1578, MOTION TO TABLE AMENDMENTS",102,101,0,0,203
1771426,1362389,2023-12-12,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1771431,1461120,2024-06-27,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771437,1343987,2023-06-14,House,"House Health: Report Bill As Committed",21,0,0,0,21
1771437,1345940,2023-06-21,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1771437,1346635,2023-06-22,House,"House Floor: HB 1407 PN 1572, FINAL PASSAGE",202,1,0,0,203
1771437,1346636,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771437,1352396,2023-08-30,Senate,"Senate Appropriations: Reported as Committed",23,0,1,0,24
1771437,1354943,2023-09-19,Senate,"Senate Floor: HB 1407 PN 1572, Final Passage",46,0,0,4,50
1771443,1348057,2023-06-28,House,"House Game And Fisheries: Report Bill As Committed",21,0,0,0,21
1771443,1355238,2023-09-27,House,"House Appropriations: Re-report Bill As Committed",24,13,0,0,37
1771443,1355305,2023-09-27,House,"House Floor: HB 1409 PN 1577, FINAL PASSAGE",154,48,0,0,202
1771443,1412347,2024-03-20,Senate,"Senate Game And Fisheries: Reported as Committed",10,1,0,0,11
1771443,1467319,2024-09-16,Senate,"Senate Appropriations: Re-Reported as Committed",22,1,1,0,24
1771443,1468865,2024-10-22,Senate,"Senate Floor: HB 1409 PN 1577, Final Passage",49,1,0,0,50
1771443,1468866,2024-10-22,Senate,"Senate Floor: HB 1409 PN 1577, Final Passage-Reconsidered",47,3,0,0,50
1771447,1348073,2023-06-28,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1771447,1348074,2023-06-28,House,"House State Government: Adopt Amendment A01486",9,12,0,0,21
1771448,1345208,2023-06-20,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1771448,1346422,2023-06-22,House,"House Floor: HR 152 PN 1587",182,21,0,0,203
1771566,1345943,2023-06-21,Senate,"Senate Local Government: Reported as Committed",11,0,0,0,11
1771566,1347751,2023-06-27,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771566,1349030,2023-06-30,Senate,"Senate Floor: SB 775 PN 874, Final Passage",50,0,0,0,50
1771568,1354904,2023-09-19,Senate,"Senate Communications And Technology: Reported as Committed",11,0,0,0,11
1771568,1376034,2024-02-05,Senate,"Senate Appropriations: Re-Reported as Amended",23,0,1,0,24
1771568,1376035,2024-02-05,Senate,"Senate Appropriations: Adopt Amendment A03073",23,0,1,0,24
1771568,1377168,2024-02-06,Senate,"Senate Floor: SB 745 PN 1357, Final Passage",48,0,0,2,50
1771572,1424035,2024-04-10,Senate,"Senate Labor And Industry: Reported as Committed",11,0,0,0,11
1771572,1455700,2024-06-10,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771572,1456606,2024-06-12,Senate,"Senate Floor: SB 761 PN 864, Final Passage",48,0,0,2,50
1771573,1459861,2024-06-25,Senate,"Senate State Government: Reported as Committed",11,0,0,0,11
1771573,1460214,2024-06-26,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1771573,1468868,2024-10-22,Senate,"Senate Floor: SB 766 PN 867, Final Passage",50,0,0,0,50
1771575,1345937,2023-06-21,Senate,"Senate Local Government: Reported as Committed",11,0,0,0,11
1771575,1347752,2023-06-27,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771575,1349033,2023-06-30,Senate,"Senate Floor: SB 784 PN 880, Final Passage",50,0,0,0,50
1771575,1356311,2023-10-18,House,"House Local Government: Report Bill As Committed",25,0,0,0,25
1771577,1354906,2023-09-19,Senate,"Senate Communications And Technology: Reported as Amended",11,0,0,0,11
1771577,1354907,2023-09-19,Senate,"Senate Communications And Technology: Adopt Amendment A02016",11,0,0,0,11
1771588,1348087,2023-06-28,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1771588,1348088,2023-06-28,House,"House State Government: Adopt Amendment A01488",9,12,0,0,21
1771588,1357448,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1960, MOTION TO APPEAL RULING OF THE CHAIR",102,101,0,0,203
1771588,1357449,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1773, MOTION TO APPEAL RULING OF THE CHAIR",102,101,0,0,203
1771588,1357450,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1750",101,102,0,0,203
1771588,1357451,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1769",101,102,0,0,203
1771588,1357452,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1791",101,102,0,0,203
1771588,1357453,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A1821",95,108,0,0,203
1771588,1357454,2023-11-13,House,"House Floor: HB 1416 PN 1584, 2023 A2645",101,102,0,0,203
1771588,1357455,2023-11-13,House,"House Floor: HB 1416 PN 1584, MOTION TO RECOMMIT TO STATE GOVERNMENT",98,105,0,0,203
1771588,1357456,2023-11-13,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1771588,1357570,2023-11-14,House,"House Floor: HB 1416 PN 1584, FINAL PASSAGE",140,63,0,0,203
1771588,1357571,2023-11-14,House,"House Appropriations: Re-report Bill As Committed",24,13,0,0,37
1771589,1346921,2023-06-22,House,"House Commerce: Report Bill As Committed",21,0,0,0,21
1771589,1346922,2023-06-22,House,"House Commerce: Bring Up The Bill For Consideration",21,0,0,0,21
1771589,1347994,2023-06-28,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1771589,1348611,2023-06-29,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1771589,1348783,2023-06-29,House,"House Floor: HB 1419 PN 1598, FINAL PASSAGE",203,0,0,0,203
1771589,1357566,2023-11-14,Senate,"Senate State Government: Reported as Committed",11,0,0,0,11
1771589,1436095,2024-04-29,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771589,1440383,2024-05-07,Senate,"Senate Floor: HB 1419 PN 1598, Final Passage",50,0,0,0,50
1771590,1345801,2023-06-21,Senate,"Senate Local Government: Reported as Committed",11,0,0,0,11
1771590,1347728,2023-06-27,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771590,1349111,2023-06-30,Senate,"Senate Floor: SB 774 PN 873, Final Passage",50,0,0,0,50
1771592,1356255,2023-10-18,House,"House Health: Adopt Amendment A02054",25,0,0,0,25
1771592,1356256,2023-10-18,House,"House Health: Report Bill As Amended",24,1,0,0,25
1771592,1357684,2023-11-15,House,"House Floor: HB 1417 PN 2275, 2023 A2953, MOTION TO APPEAL RULING OF THE CHAIR",102,101,0,0,203
1771592,1357758,2023-11-15,House,"House Floor: HB 1417 PN 2275, 2023 A2982",101,102,0,0,203
1771592,1357759,2023-11-15,House,"House Floor: HB 1417 PN 2275, 2023 A2984",101,102,0,0,203
1771592,1362275,2023-12-11,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1771592,1362466,2023-12-12,House,"House Floor: HB 1417 PN 2275, FINAL PASSAGE",153,50,0,0,203
1771606,1356437,2023-10-24,Senate,"Senate Education: Reported as Amended",10,0,1,0,11
1771606,1356438,2023-10-24,Senate,"Senate Education: Adopt Amendment A02560",10,0,1,0,11
1771606,1357439,2023-11-13,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1771606,1357649,2023-11-14,Senate,"Senate Floor: SB 700 PN 1183, Final Passage",50,0,0,0,50
1771606,1461872,2024-07-01,House,"House Education: Report Bill As Committed",25,0,0,0,25
1771606,1462988,2024-07-11,House,"House Floor: SB 700 PN , MOTION TO PROCEED BRADFORD",183,19,0,1,203
1771606,1462989,2024-07-11,House,"House Floor: SB 700 PN 1816, FINAL PASSAGE",137,65,0,1,203
1771606,1462990,2024-07-11,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1771606,1462991,2024-07-11,House,"House Appropriations: Adopt Amendment A05531",22,15,0,0,37
1771606,1462992,2024-07-11,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",16,1,0,0,17
1771606,1463052,2024-07-11,Senate,"Senate Floor: SB 700 PN 1816, Concur in House Amendments",42,7,0,1,50
1771611,1347472,2023-06-26,Senate,"Senate State Government: Reported as Amended",7,4,0,0,11
1771611,1347473,2023-06-26,Senate,"Senate State Government: Reported as Amended A01428",10,1,0,0,11
1771611,1347999,2023-06-28,Senate,"Senate Appropriations: Re-Reported as Committed",15,9,0,0,24
1771681,1345508,2023-06-20,Senate,"Senate Health And Human Services: Reported as Committed",11,0,0,0,11
1771697,1345355,2023-06-20,Senate,"Senate Health And Human Services: Reported as Committed",11,0,0,0,11
1771829,1454573,2024-06-05,House,"House Local Government: Report Bill As Committed",15,10,0,0,25
1771942,1457014,2024-06-12,House,"House Human Services: Re-refer Bill To Another Committee",25,0,0,0,25
1771942,1459734,2024-06-25,House,"House Children And Youth: Adopt Amendment A05004",25,0,0,0,25
1771942,1459735,2024-06-25,House,"House Children And Youth: Report Bill As Amended",25,0,0,0,25
1771942,1462420,2024-07-03,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1771942,1462706,2024-07-08,House,"House Floor: HB 1425 PN 3387, FINAL PASSAGE",144,57,0,2,203
1771942,1462707,2024-07-08,House,"House Appropriations: Re-report Bill As Committed",24,13,0,0,37
1771977,1346923,2023-06-22,House,"House Commerce: Bring Up The Bill For Consideration",21,0,0,0,21
1771977,1346924,2023-06-22,House,"House Commerce: Adopt Amendment A01091",21,0,0,0,21
1771977,1346925,2023-06-22,House,"House Commerce: Report Bill As Amended",21,0,0,0,21
1772050,1377928,2024-02-07,Senate,"Senate Education: Reported as Amended",10,0,1,0,11
1772050,1377929,2024-02-07,Senate,"Senate Education: Adopt Amendment A03457",10,0,1,0,11
1772050,1455698,2024-06-10,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1772050,1456142,2024-06-11,Senate,"Senate Floor: SB 801 PN 1710, Final Passage",48,1,0,1,50
1772050,1467716,2024-09-30,House,"House Education: Report Bill As Committed",25,0,0,0,25
1772050,1468263,2024-10-07,House,"House Floor: SB 801 PN 1710, 2023 A5835",106,96,0,1,203
1772050,1468306,2024-10-08,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1772050,1468419,2024-10-08,House,"House Floor: SB 801 PN 1939, FINAL PASSAGE",201,0,0,2,203
1772050,1468454,2024-10-09,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1772050,1468539,2024-10-09,Senate,"Senate Floor: SB 801 PN 1939, Concur in House Amendments",49,0,0,1,50
1772062,1354901,2023-09-19,Senate,"Senate Communications And Technology: Reported as Amended",11,0,0,0,11
1772062,1354902,2023-09-19,Senate,"Senate Communications And Technology: Adopt Amendment A01100",11,0,0,0,11
1772062,1354903,2023-09-19,Senate,"Senate Communications And Technology: Adopt Amendment A02020",11,0,0,0,11
1772062,1355452,2023-10-02,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1772062,1355712,2023-10-04,Senate,"Senate Floor: SB 824 PN 1151, Final Passage",50,0,0,0,50
1772062,1456062,2024-06-11,House,"House Consumer Protection, Technology And Utilities: Report Bill As Committed",25,0,0,0,25
1772062,1459806,2024-06-25,House,"House Floor: SB 824 PN 1151, FINAL PASSAGE",202,0,0,1,203
1772062,1459807,2024-06-25,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1772065,1355711,2023-10-04,House,"House Finance: Report Bill As Committed",24,1,0,0,25
1772070,1347587,2023-06-27,Senate,"Senate Banking And Insurance: Reported as Committed",9,4,1,0,14
1772070,1355536,2023-10-03,Senate,"Senate Floor: SR 134 PN 901",29,19,0,2,50
1772073,1440384,2024-05-07,Senate,"Senate Education: Reported as Amended",8,3,0,0,11
1772073,1440385,2024-05-07,Senate,"Senate Education: Adopt Amendment A04368",8,3,0,0,11
1772207,1468157,2024-10-07,House,"House Transportation: Report Bill As Committed",25,0,0,0,25
1772208,1345399,2023-06-20,House,"House Agriculture And Rural Affairs: Report Bill As Committed",20,0,1,0,21
1772208,1349718,2023-07-06,House,"House Floor: HR 160 PN 1603",201,2,0,0,203
1772210,1347612,2023-06-27,House,"House Education: Re-report Bill As Committed",12,9,0,0,21
